# [01        time]   [02           a]   [03       eccen]
  0.0000000000E+00   2.5000000000E+01   5.0000000000E-01
  5.4197622300E+03   2.4915481646E+01   4.9650695895E-01
  1.0839524460E+04   2.4838159157E+01   4.9334284636E-01
  1.6259286690E+04   2.4780934580E+01   4.9027260438E-01
  1.8318796875E+04   3.2474538743E+01   7.8135571518E-01
