# Analysis data at t =   1.083952446000E+04
# [01      radius]   [02       sigma]   [03       <h>/H]   [04          lx]   [05          ly]   [06          lz]   [07        tilt]   [08       twist]   [09         psi]   [10         ecc]   [11        ecc2]   [12      ninbin]
  9.7846708639E-01   5.1632980736E-08   2.1075031615E+01   9.9513107054E-01  -8.0041518977E-02   5.7510935439E-02   1.5132536411E+00  -8.0260358659E-02   0.0000000000E+00   3.8393904963E-01   3.5210726534E-01   2.0000000000E+00
  1.1044775775E+00   9.1484287686E-08   1.7115207591E+01   9.8566862801E-01  -1.5457878369E-01   6.7548170869E-02   1.5031966825E+00  -1.5555927745E-01   2.7779700986E-01   2.9519852276E-01   3.0551187457E-01   4.0000000000E+00
  1.2304880686E+00   2.0528915928E-08   1.1773665896E+01   9.9059382969E-01  -1.3446884696E-01   2.5337596067E-02   1.5454560188E+00  -1.3492100248E-01   8.5327872000E-02   3.0166954451E-01   3.0166954451E-01   1.0000000000E+00
  1.3564985598E+00   3.7243808229E-08   9.7125430838E+00   9.8843025051E-01  -1.4005167238E-01   5.8233744005E-02   1.5125296191E+00  -1.4075405024E-01   2.3087537893E-01   2.4992673127E-01   2.6180975221E-01   2.0000000000E+00
  1.4825090509E+00   5.1117231486E-08   8.9666145093E+00   9.8560207344E-01  -1.6908076269E-01   4.9852102265E-04   1.5702978058E+00  -1.6989695005E-01   1.3120771210E-01   1.7857114823E-01   2.0062693187E-01   3.0000000000E+00
  1.6085195420E+00   1.0992971995E-07   8.4075908007E+00   9.8605039419E-01  -1.5950196295E-01   4.7578818166E-02   1.5231995393E+00  -1.6036932742E-01   2.0252328814E-01   2.0736478255E-01   1.7111604667E-01   7.0000000000E+00
  1.7345300331E+00   5.8253441864E-08   5.8463727830E+00   9.8461471766E-01  -1.7176559719E-01   3.2100426491E-02   1.5386903848E+00  -1.7271152592E-01   1.7610675791E-01   2.4875937504E-01   2.2729456527E-01   4.0000000000E+00
  1.8605405242E+00   1.2219313261E-07   5.3714815530E+00   9.8338195413E-01  -1.7887002415E-01   3.1071639080E-02   1.5397196859E+00  -1.7992565743E-01   1.5529204122E-01   2.1720525237E-01   1.8286793946E-01   9.0000000000E+00
  1.9865510153E+00   1.7802120500E-07   4.2316415868E+00   9.8599172253E-01  -1.5941265403E-01   4.9070651432E-02   1.5217059609E+00  -1.6029043830E-01   2.4394816887E-01   2.2626409352E-01   2.1248807096E-01   1.4000000000E+01
  2.1125615065E+00   2.5110384086E-07   3.9635857223E+00   9.8786755837E-01  -1.4983969391E-01   4.0813640605E-02   1.5299713468E+00  -1.5053251634E-01   9.4134178117E-02   2.3738855209E-01   2.0627312039E-01   2.1000000000E+01
  2.2385719976E+00   1.4669513413E-07   3.1111783886E+00   9.8742228378E-01  -1.5296454787E-01   3.9988505807E-02   1.5307971558E+00  -1.5369133976E-01   1.1012960631E-01   2.2910920677E-01   2.2207050721E-01   1.3000000000E+01
  2.3645824887E+00   3.5253553033E-07   2.8159392870E+00   9.8589304388E-01  -1.6202296726E-01   4.1993619847E-02   1.5287903548E+00  -1.6288533136E-01   2.2490616525E-01   2.2806198006E-01   2.1393010383E-01   3.3000000000E+01
  2.4905929798E+00   3.8541113702E-07   2.4773734884E+00   9.8335704837E-01  -1.7616587179E-01   4.4435358060E-02   1.5263463328E+00  -1.7726698605E-01   2.4189852253E-02   2.4145434571E-01   2.2498417841E-01   3.8000000000E+01
  2.6166034709E+00   4.4408217524E-07   2.2779890281E+00   9.8628929676E-01  -1.5960818420E-01   4.1936268577E-02   1.5288477566E+00  -1.6043609579E-01   2.0211195964E-01   2.4103046022E-01   2.1825035339E-01   4.6000000000E+01
  2.7426139621E+00   5.2499310083E-07   2.1167057403E+00   9.8625322432E-01  -1.5762139833E-01   4.9599116029E-02   1.5211768520E+00  -1.5847817627E-01   3.7025259407E-02   2.3622950641E-01   2.1756780032E-01   5.7000000000E+01
