# Analysis data at t =   1.625928669000E+04
# [01      radius]   [02       sigma]   [03       <h>/H]   [04          lx]   [05          ly]   [06          lz]   [07        tilt]   [08       twist]   [09         psi]   [10         ecc]   [11        ecc2]   [12      ninbin]
  3.1823910397E+01   1.4289219222E-07   3.9022911840E-01   9.1515619792E-01  -1.8000179619E-01   3.6067781575E-01   1.2018018037E+00  -1.9421056036E-01   0.0000000000E+00   2.3317906162E-01   2.4835280353E-01   1.7372000000E+04
  4.3984031661E+01   4.0114636044E-07   2.3125330953E-01   9.1447377501E-01  -1.6759527294E-01   3.6830631179E-01   1.1936097139E+00  -1.8125814458E-01   2.1191597121E-02   2.1624037918E-01   2.4042347266E-01   6.7404000000E+04
  5.6144152925E+01   5.0384478088E-07   1.8213340893E-01   9.1331121746E-01  -1.7208688444E-01   3.6911884843E-01   1.1927355894E+00  -1.8623738628E-01   2.7758182372E-02   1.9855698308E-01   2.2521493354E-01   1.0806600000E+05
  6.8304274189E+01   4.5228159104E-07   1.6263827769E-01   9.1256014378E-01  -1.7943688415E-01   3.6747297668E-01   1.1945058990E+00  -1.9415327837E-01   3.3753328798E-02   2.0747637149E-01   2.3684406095E-01   1.1801700000E+05
  8.0464395453E+01   3.5200088638E-07   1.5523915123E-01   9.1596392075E-01  -1.7855574647E-01   3.5934376478E-01   1.2032317343E+00  -1.9252309746E-01   5.8401371460E-02   2.1220924951E-01   2.4304099953E-01   1.0820200000E+05
  9.2624516718E+01   2.8130070047E-07   1.4948490967E-01   9.1741650342E-01  -1.8595735549E-01   3.5180508978E-01   1.2112975565E+00  -1.9998725124E-01   6.3584346002E-02   2.1735778368E-01   2.5110985643E-01   9.9537000000E+04
  1.0478463798E+02   2.1823392224E-07   1.4710548770E-01   9.1897575106E-01  -1.8854896905E-01   3.4631323283E-01   1.2171580453E+00  -2.0236456951E-01   7.4663704757E-02   2.2066151461E-01   2.5710146353E-01   8.7359000000E+04
  1.1694475925E+02   1.6887142328E-07   1.4672735422E-01   9.2156827637E-01  -1.9330297372E-01   3.3666878730E-01   1.2274194115E+00  -2.0675692787E-01   1.2701794693E-01   2.2773276394E-01   2.6610891694E-01   7.5444000000E+04
  1.2910488051E+02   1.2496341037E-07   1.5008148661E-01   9.2549991953E-01  -1.9833948965E-01   3.2266289807E-01   1.2422548093E+00  -2.1111200915E-01   1.5412278415E-01   2.3876445565E-01   2.7848682860E-01   6.1633000000E+04
  1.4126500177E+02   8.9670834962E-08   1.5688884166E-01   9.2966342477E-01  -1.9976667806E-01   3.0954675089E-01   1.2560799920E+00  -2.1166207740E-01   1.5029466937E-01   2.5374975278E-01   2.9505068505E-01   4.8392000000E+04
  1.5342512304E+02   6.2760515422E-08   1.6610390393E-01   9.3392954313E-01  -1.9705976048E-01   2.9823322964E-01   1.2679552134E+00  -2.0795040661E-01   1.6297553024E-01   2.7071413987E-01   3.1303232459E-01   3.6785000000E+04
  1.6558524430E+02   4.2872644569E-08   1.7827856087E-01   9.3867906973E-01  -1.9126459275E-01   2.8687882392E-01   1.2798292111E+00  -2.0100764698E-01   1.8847426797E-01   2.8964124384E-01   3.3272471309E-01   2.7120000000E+04
