# [01        time]   [02         e_1]   [03         e_2]   [04         e_3]   [05         i_1]   [06         i_2]   [07         i_3]
  0.0000000000E+00  -1.0000000000E+00  -1.0000000000E+00  -1.0000000000E+00  -1.0000000000E+00  -1.0000000000E+00  -1.0000000000E+00
  5.4197622300E+03   2.0661975880E-01   2.0208074866E-01   1.9883022126E-01   1.6068328973E+00   1.5889745976E+00   1.5707951695E+00
  1.0839524460E+04   2.4145434571E-01   2.1299360175E-01   1.9537456545E-01   1.5263463328E+00   1.5208964108E+00   1.5008995826E+00
  1.6259286690E+04   1.3751850166E-01   1.3499351035E-01   1.2974718072E-01   1.4926713846E+00   1.4877661866E+00   1.4796893087E+00
  1.8318796875E+04   9.9806750524E-01   9.9618020495E-01   9.9440130174E-01   1.0822488103E-01   2.4566947587E+00   2.8312182235E+00
