# Analysis data at t =   1.625928669000E+04
# [01      radius]   [02       sigma]   [03       <h>/H]   [04          lx]   [05          ly]   [06          lz]   [07        tilt]   [08       twist]   [09         psi]   [10         ecc]   [11        ecc2]   [12      ninbin]
  1.1373720289E+00   4.5109996941E-08   2.1169093054E+01   9.6499451009E-01  -2.5182477164E-01   7.3279464326E-02   1.4974511198E+00  -2.5526687144E-01   0.0000000000E+00   1.5459250999E-01   1.5653189615E-01   2.0000000000E+00
  1.2614528852E+00   6.1009233102E-08   1.4681000222E+01   9.5249618901E-01  -2.9129718323E-01   8.8864846634E-02   1.4818141022E+00  -2.9679226143E-01   7.2425853762E-02   1.7022601007E-01   1.8167805536E-01   3.0000000000E+00
  1.3855337414E+00   7.4060771257E-08   1.2593139989E+01   9.6850195475E-01  -2.4010811555E-01   6.5970118202E-02   1.5047782637E+00  -2.4301724971E-01   2.7273440356E-01   1.8621996440E-01   1.8024816668E-01   4.0000000000E+00
  1.5096145977E+00   3.3986720071E-08   1.0318929565E+01   9.6469397286E-01  -2.5737236590E-01   5.5901735191E-02   1.5148654351E+00  -2.6071914071E-01   1.7662815803E-01   1.3823370625E-01   1.5533769819E-01   2.0000000000E+00
  1.6336954539E+00   4.7108090394E-08   9.0925548524E+00   9.6196795768E-01  -2.5889698651E-01   8.7120598970E-02   1.4835651422E+00  -2.6290324252E-01   1.5339107855E-01   1.7862060208E-01   1.6746333254E-01   3.0000000000E+00
  1.7577763102E+00   1.4594248554E-08   7.1587487123E+00   9.6812538933E-01  -2.4013360431E-01   7.1197490274E-02   1.4995385479E+00  -2.4313289681E-01   2.4829972212E-01   1.8713554432E-01   1.8713554432E-01   1.0000000000E+00
  1.8818571664E+00   6.8159860459E-08   6.4883768235E+00   9.7082181957E-01  -2.2904439874E-01   7.1018716230E-02   1.4997177756E+00  -2.3169155180E-01   1.4391912814E-01   1.6172949505E-01   1.4406819686E-01   5.0000000000E+00
  2.0059380226E+00   1.0230993813E-07   6.1703098353E+00   9.6399422327E-01  -2.5176436248E-01   8.5614503887E-02   1.4850768863E+00  -2.5546171123E-01   2.3947297617E-01   1.2725934317E-01   1.1667386520E-01   8.0000000000E+00
  2.1300188789E+00   1.3248129906E-07   5.1831712209E+00   9.6337994874E-01  -2.5469786439E-01   8.3833598454E-02   1.4868642184E+00  -2.5846581341E-01   5.0886999066E-02   1.3705493214E-01   1.2889016900E-01   1.1000000000E+01
  2.2540997351E+00   1.0242706468E-07   4.6049110834E+00   9.6250387689E-01  -2.5613765138E-01   8.9329673265E-02   1.4813474195E+00  -2.6008818400E-01   1.7212250146E-01   1.3547035745E-01   1.2817498585E-01   9.0000000000E+00
  2.3781805914E+00   1.5101794310E-07   3.4697057939E+00   9.6422344984E-01  -2.5698774454E-01   6.5041816815E-02   1.5057085632E+00  -2.6046827576E-01   1.4662854306E-01   1.4869080807E-01   1.4169697315E-01   1.4000000000E+01
  2.5022614476E+00   1.6403353469E-07   3.2725877785E+00   9.6601570267E-01  -2.4641948603E-01   7.8045493749E-02   1.4926713846E+00  -2.4976206568E-01   7.1249306326E-02   1.3751850166E-01   1.3095698226E-01   1.6000000000E+01
  2.6263423039E+00   2.6372893474E-07   2.9746003986E+00   9.6490850527E-01  -2.5287616086E-01   7.0747605729E-02   1.4999895698E+00  -2.5630851821E-01   9.3132433866E-02   1.3942495342E-01   1.3772846244E-01   2.7000000000E+01
  2.7504231601E+00   3.7308330944E-07   2.5042723127E+00   9.6466890619E-01  -2.4890243152E-01   8.6379864602E-02   1.4843086796E+00  -2.5251113951E-01   1.2193235441E-01   1.4301458769E-01   1.4079815958E-01   4.0000000000E+01
  2.8745040164E+00   3.2128091392E-07   2.3634837072E+00   9.6240207512E-01  -2.5995015194E-01   7.8791905088E-02   1.4919226676E+00  -2.6381021988E-01   1.4602779311E-01   1.4613089268E-01   1.4739498928E-01   3.6000000000E+01
  2.9985848726E+00   5.0475544376E-07   2.0547929242E+00   9.6400790221E-01  -2.5497269597E-01   7.5350439809E-02   1.4953744015E+00  -2.5857131248E-01   6.0914547864E-02   1.4300821635E-01   1.3900391935E-01   5.9000000000E+01
  3.1226657288E+00   4.2719207986E-07   1.9194870359E+00   9.6365943243E-01  -2.5509407600E-01   7.9293824962E-02   1.4914191724E+00  -2.5877841307E-01   5.4389394821E-02   1.4427227651E-01   1.4361903605E-01   5.2000000000E+01
  3.2467465851E+00   6.0839786074E-07   1.7421260827E+00   9.6452545944E-01  -2.5205054084E-01   7.8493075819E-02   1.4922224252E+00  -2.5560480443E-01   2.0839729884E-02   1.4394464015E-01   1.4225698896E-01   7.7000000000E+01
  3.3708274413E+00   6.8493811498E-07   1.6513390364E+00   9.6344964518E-01  -2.5622433946E-01   7.8191233968E-02   1.4925251977E+00  -2.5992824762E-01   6.5485631579E-02   1.4345283615E-01   1.4059331579E-01   9.0000000000E+01
  3.4949082976E+00   7.1200213348E-07   1.5347479710E+00   9.6373602187E-01  -2.5362813564E-01   8.2979810575E-02   1.4877209916E+00  -2.5733671187E-01   6.5930689094E-02   1.4439631828E-01   1.4316345882E-01   9.7000000000E+01
  3.6189891538E+00   8.4353872605E-07   1.4440196341E+00   9.6408956821E-01  -2.5281572113E-01   8.1335820005E-02   1.4893705590E+00  -2.5645815857E-01   1.0259416775E-01   1.4185116189E-01   1.3954857747E-01   1.1900000000E+02
  3.7430700101E+00   8.4984374156E-07   1.3737730576E+00   9.6319297467E-01  -2.5750619395E-01   7.7135294232E-02   1.4935843364E+00  -2.6123690915E-01   1.8289167194E-02   1.4242823295E-01   1.4166270235E-01   1.2400000000E+02
  3.8671508663E+00   9.8178398994E-07   1.3152646063E+00   9.6425410497E-01  -2.5192575483E-01   8.2142772661E-02   1.4885608970E+00  -2.5555250262E-01   8.8315785987E-02   1.4149853070E-01   1.4261962871E-01   1.4800000000E+02
  3.9912317226E+00   1.0091089434E-06   1.2511526888E+00   9.6299363322E-01  -2.5651883921E-01   8.2712438704E-02   1.4879892858E+00  -2.6033143641E-01   3.6768267220E-02   1.4103963906E-01   1.4045879565E-01   1.5700000000E+02
  4.1153125788E+00   9.9738423780E-07   1.1833127192E+00   9.6424650479E-01  -2.5265134130E-01   7.9974856911E-02   1.4907359707E+00  -2.5625870808E-01   7.5991182985E-02   1.4023996974E-01   1.3873038868E-01   1.6000000000E+02
  4.2393934351E+00   1.0771138863E-06   1.1519412476E+00   9.6416338520E-01  -2.5291972583E-01   8.0128514999E-02   1.4905818179E+00  -2.5654030174E-01   1.1114900630E-01   1.3798192219E-01   1.4179353987E-01   1.7800000000E+02
  4.3634742913E+00   1.2816499285E-06   1.1059002834E+00   9.6294260448E-01  -2.5578721600E-01   8.5524502981E-02   1.4851672185E+00  -2.5963504871E-01   4.0707338462E-02   1.3733217553E-01   1.3878007816E-01   2.1800000000E+02
  4.4875551475E+00   1.0632820715E-06   1.0664491794E+00   9.6420213666E-01  -2.5347347370E-01   7.7880920579E-02   1.4928364602E+00  -2.5706769671E-01   6.2140076248E-02   1.3620479931E-01   1.4017211687E-01   1.8600000000E+02
